simID	gamma	f
sim1662	6	4.7091447508982684e-05
sim1663	1	0.00017742112854234336
sim1664	7	0.0013142703255470264
sim1665	517	7.201407328208804e-05
sim1666	35	0.0009296526336316751
sim1667	10	0.00012226738906627205
sim1668	1	8.311278158926476e-05
sim1669	135	0.0015091086777375773
sim1670	140	5.106738621309094e-05
sim1671	109	0.00011200409619297589
sim1672	159	0.0002559892633705271
sim1673	11	0.0005340833261139797
sim1674	93	0.008079840594709418
sim1675	1	0.004866618273792455
sim1676	3435	0.0031758251915584056
sim1677	2	2.5492559442102953e-05
sim1678	362	4.138265121281067e-05
sim1679	21	0.00015983685656959087
sim1680	1029	0.00045966079881865
sim1681	6	3.07837858633277e-05
sim1682	8	0.001491514602086677
sim1683	23	0.0007372370186886654
sim1684	15	0.003968247527270797
sim1685	7	1.981756268269767e-05
sim1686	1	0.00030030170201782137
sim1687	2918	0.0004351169124275647
sim1688	2	0.00019056222004952843
sim1689	7125	0.0009554837025239765
sim1690	1	0.0006344929251939393
sim1691	0	0.0017254874156313682
sim1692	10	0.00260546282580194
sim1693	5	4.1772445326905756e-05
sim1694	13	0.005024598105428112
sim1695	4551	0.0014473200833370482
sim1696	1	0.00035386620039177055
sim1697	0	4.919769740499566e-05
sim1698	2	0.0005365285292118937
sim1699	2	9.252390532140055e-05
sim1700	2	0.003165167204125497
sim1701	654	0.0016646194510186567
sim1702	5708	1.1076125033231538e-05
sim1703	647	0.0032570505350146273
sim1704	46	0.009578521552401183
sim1705	29	0.005121508207758991
sim1706	19	0.005502693514175842
sim1707	2816	0.00016382011771735622
sim1708	8103	0.002611112446046783
sim1709	98	2.1125124059730203e-05
sim1710	0	0.00845519649560378
sim1711	4083	0.0008820824861201404
sim1712	8241	1.3005611190554567e-05
sim1713	259	2.068018321254562e-05
sim1714	1	0.001339569720925072
sim1715	36	0.00012197439292659627
sim1716	0	0.006211018698882107
sim1717	687	0.0013482187670034614
sim1718	1	0.00032278256757811594
sim1719	2	0.009114143821864755
sim1720	427	0.002143995786864103
sim1721	3552	0.0022864223794328005
sim1722	2	0.0012681936856745316
sim1723	0	1.1442390325426723e-05
sim1724	543	5.4926576612259515e-05
sim1725	0	0.002616488167057486
sim1726	78	1.9438466529524094e-05
sim1727	25	0.0001454206765458258
sim1728	4	0.0002148513259852521
sim1729	54	2.9561980573416444e-05
sim1730	6620	0.0004975657055540328
sim1731	4	2.9522818465386732e-05
sim1732	1436	0.00032419238021856025
sim1733	11	5.031958377032059e-05
sim1734	50	0.00047345326168576977
sim1735	0	0.0005386833157789236
sim1736	1517	0.00017939486073211735
sim1737	0	0.0022229973656144367
sim1738	170	0.00039058749871192556
sim1739	34	0.0014214947088384924
sim1740	2	0.00013364661557884822
sim1741	4881	0.006424278194551223
sim1742	326	3.1540112587767776e-05
sim1743	21	0.00011006662860102518
sim1744	2	0.00045657123206012813
sim1745	1	0.00033458277625941795
sim1746	44	0.0006082417255790279
sim1747	2	0.00020346626057833256
sim1748	304	9.31645838697679e-05
sim1749	86	7.663060741655765e-05
sim1750	200	0.009052325096972614
sim1751	0	7.703442987802088e-05
sim1752	1	0.007755843444701823
sim1753	0	0.0018911564242449898
sim1754	1	0.0002715441732419692
sim1755	3406	2.9217337578562894e-05
sim1756	130	1.0450976301910584e-05
sim1757	6159	0.0086071084107865
sim1758	0	0.0001735512059882473
sim1759	3	2.5578543493268424e-05
sim1760	79	0.0003464587670858014
sim1761	5	0.0007965553823727024
sim1762	14	0.005494947135792642
sim1763	1347	0.0018518093638933988
sim1764	84	0.0017084832600800135
sim1765	1112	0.003347057702551169
sim1766	1	1.787888321689634e-05
sim1767	1598	1.720760312787916e-05
sim1768	5	0.0008314664579781378
sim1769	0	1.558972310401658e-05
sim1770	1	4.443149278075163e-05
sim1771	592	0.00022254686323124788
sim1772	2295	0.00021073600341478204
sim1773	2005	5.8012329895450204e-05
sim1774	50	0.0005423213061169724
sim1775	6780	0.0038495995063412207
sim1776	9610	0.00032178358012041375
sim1777	84	0.000856705664656405
sim1778	9199	0.0001309394712937139
sim1779	226	0.0001480102065487055
sim1780	4909	0.0001333105774787996
sim1781	70	0.0007891948555220438
sim1782	2	0.00035477304712796436
sim1783	0	0.0021752024143054656
sim1784	1044	4.944611170336264e-05
sim1785	2	2.242388419360626e-05
sim1786	31	0.005348576464884802
sim1787	9575	0.003138860409376594
sim1788	0	0.0006797604974422351
sim1789	4	0.0001803876706442838
sim1790	45	0.0007337602465882929
sim1791	1	0.00015865988551597363
sim1792	0	0.0029435662161110226
sim1793	25	0.0005620891286167824
sim1794	6	0.009699345682495435
sim1795	0	0.007220048526718166
sim1796	28	0.0003027976924576158
sim1797	791	7.72593767146359e-05
sim1798	5	6.774577340613622e-05
sim1799	2	0.0001914735336306915
sim1800	6	0.0006658515937983953
sim1801	6	4.5061739388394214e-05
sim1802	631	0.002285773411446981
sim1803	2473	0.0036564555242214244
sim1804	192	0.006722393458744533
sim1805	3005	5.154646694751229e-05
sim1806	40	0.004805653192791368
sim1807	9589	1.5707516971775105e-05
sim1808	83	0.0011943829146508944
sim1809	0	0.0008197762137634124
sim1810	3693	0.0057560170715206084
sim1811	539	9.175730764865419e-05
sim1812	5	2.5646600104469865e-05
sim1813	1	2.663136407364707e-05
sim1814	0	1.598759709365396e-05
sim1815	9651	9.267064917388604e-05
sim1816	14	3.257037230120967e-05
sim1817	3	0.00011276467637349045
sim1818	302	1.651796326486429e-05
sim1819	22	0.0009857340296732047
sim1820	23	0.00025770655595883774
sim1821	3130	4.4812384196481694e-05
sim1822	40	0.0001921352731904749
sim1823	163	0.003007108138053946
sim1824	2132	1.014387439160345e-05
sim1825	4051	2.2275314229326352e-05
sim1826	977	0.0005310079913487786
sim1827	13	0.008385989383062783
sim1828	1	3.374419705221751e-05
sim1829	7	0.0002150418170296504
sim1830	717	0.00018551086613699083
sim1831	754	0.0011013110304212545
sim1832	1	0.001760046608851408
sim1833	7	2.4915924883169086e-05
sim1834	292	0.00025866343781123373
sim1835	12	0.00016045586286820326
sim1836	14	0.000969475811060386
sim1837	41	0.0013659085184293401
sim1838	1	0.0038654202217388235
sim1839	488	0.00047950346958942056
sim1840	2069	0.0018942676563702934
sim1841	1	0.0005773292876151536
sim1842	3	0.0002084496125951406
sim1843	0	0.0013889283917270406
sim1844	5	6.200398297920142e-05
sim1845	8609	0.0035677879095900194
sim1846	8995	0.006995593285676755
sim1847	25	0.008117974301403938
sim1848	2	5.84016775345986e-05
sim1849	0	1.1459500997636418e-05
sim1850	47	0.005277238936612563
sim1851	1728	1.864900742474719e-05
sim1852	0	0.0012145531061772859
sim1853	7	0.0059350467961859716
sim1854	1	0.0057369738400873255
sim1855	154	1.3305949034387386e-05
sim1856	1	1.4200522006818858e-05
sim1857	0	0.00016807366417319537
sim1858	0	1.4536071114720294e-05
sim1859	0	5.7001799020742425e-05
sim1860	1249	0.0011614441273898161
sim1861	1	0.0007093638032872268
sim1862	13	0.00023245176225686183
sim1863	4	3.05661007365655e-05
sim1864	667	0.00018270409077306057
sim1865	0	9.069466303349234e-05
sim1866	33	0.00045054255613324905
sim1867	2922	0.0009512916667075252
sim1868	6318	0.007739643710716503
sim1869	223	0.00011697947086047544
sim1870	5	0.00010734796758999053
sim1871	1	0.0003266875056534471
sim1872	2049	0.007151087193487393
sim1873	11	0.002323433546420594
sim1874	135	0.0009837399893650623
sim1875	4	0.0023158208486677057
sim1876	1041	0.0028572675281676764
sim1877	1	1.2200754249799047e-05
sim1878	12	0.0009853993241549816
sim1879	49	0.00014692888187827288
sim1880	0	0.005134188930454489
sim1881	62	4.981433009357415e-05
sim1882	223	0.0008279803887347326
sim1883	9	0.0013672254579759867
sim1884	4	0.00010372788054245875
sim1885	817	1.2834256948003479e-05
sim1886	5	9.529019224283449e-05
sim1887	0	4.169607545580747e-05
sim1888	62	0.0028747508730342596
sim1889	0	0.005435406070971003
sim1890	1	0.0009030345190187972
sim1891	3	0.00019268969092052805
sim1892	1	9.503045589395429e-05
sim1893	2	6.294791047594752e-05
sim1894	58	2.6580082723222156e-05
sim1895	0	0.00029211212337409623
sim1896	114	5.429775823904495e-05
sim1897	644	0.0007559251405223189
sim1898	6	0.00018827228899701218
sim1899	785	0.00033672447553943595
sim1900	918	0.0015339964956554242
sim1901	6	0.009415408569005043
sim1902	2656	5.606441545296476e-05
sim1903	183	0.0004372837816880877
sim1904	314	4.8331521554442424e-05
sim1905	2	0.0006588998300954332
sim1906	3	2.6520780677908776e-05
sim1907	1	0.000545028471238736
sim1908	829	3.138428636558273e-05
sim1909	6762	0.0001828326594739486
sim1910	185	0.0021713724536074268
sim1911	1	0.003908473300116136
sim1912	229	0.0002575264881125469
sim1913	2	0.00212134408886866
sim1914	181	2.4207425233207045e-05
sim1915	76	0.0007264844367893042
sim1916	1	1.8871020434979832e-05
sim1917	1	1.2465966115866666e-05
sim1918	6	2.362719881653532e-05
sim1919	6	2.7536333478271803e-05
sim1920	1	0.00020662729909554838
sim1921	54	0.0011456138779744362
sim1922	10	0.007717898985941309
sim1923	1401	0.00010887213018961439
sim1924	0	0.00010284834658588575
sim1925	2820	1.0484173545919854e-05
sim1926	1	0.007847716914056113
sim1927	1	0.00017707394452504252
sim1928	1	0.00026289301225978823
sim1929	12	6.177576153568638e-05
sim1930	50	1.9030192968250346e-05
sim1931	0	2.9856534174490123e-05
sim1932	0	0.0004995468426463904
sim1933	2188	0.001139951837973107
sim1934	0	1.657800090314378e-05
sim1935	1	0.0007213961554010592
sim1936	0	0.00012206640381827252
sim1937	77	1.9275442158607516e-05
sim1938	3	0.003681140121449397
sim1939	0	0.00013365359178743027
sim1940	98	1.3244332715555428e-05
sim1941	5991	0.0072883911660131355
sim1942	5844	0.007462642346362101
sim1943	0	0.00014034234624248673
sim1944	399	0.0009141666985200851
sim1945	240	0.00027172170247006773
sim1946	0	0.00010155837227435421
sim1947	82	0.00452240651357502
sim1948	0	0.00013376295263192218
sim1949	1	0.0004660873193371776
sim1950	4	1.3804200548353893e-05
sim1951	3	0.0008095711163616698
sim1952	0	0.007422045703587952
sim1953	5	0.0026743453641523266
sim1954	692	0.003093997574590161
sim1955	17	0.0066743785864044275
sim1956	36	0.0008333370044265827
sim1957	5	0.00011132601656187883
sim1958	185	7.481876492766108e-05
sim1959	153	3.562765532648989e-05
sim1960	138	0.0026018967281981956
sim1961	252	0.00036589337359427455
sim1962	1	0.008435741597654192
sim1963	2	3.1966439581411986e-05
sim1964	7640	0.0009566411535970534
sim1965	1	0.001521975195734587
sim1966	4	0.0005008874614772836
sim1967	239	0.000163573196809583
sim1968	2	0.0005640474236815946
sim1969	8710	4.310946181098058e-05
sim1970	4	0.0018569127802276382
sim1971	7406	0.0009517432639059473
sim1972	0	0.00031616977618050815
sim1973	9517	4.6129648967243786e-05
sim1974	4858	0.0011485288963613077
sim1975	3	0.002181297350355572
sim1976	248	2.775484889992913e-05
sim1977	5	0.00014232565617789417
sim1978	712	0.0001383250958129723
sim1979	5	0.0014403624758042412
sim1980	114	0.003028322930670814
sim1981	4538	6.032216528969415e-05
sim1982	271	0.0006951559028247156
sim1983	661	8.362331772590512e-05
sim1984	2	0.0013816148715475503
sim1985	5	1.227573436669511e-05
sim1986	0	0.0006550903280232229
sim1987	0	0.00010320925164360352
sim1988	3	0.00016701470186504294
sim1989	4842	0.0009473407201606872
sim1990	6680	0.005002037301391239
sim1991	1	0.003772222377303867
sim1992	0	0.0006949272187589682
sim1993	1	0.008746197864230455
sim1994	21	0.0005535407339356067
sim1995	6	0.0047749273873535615
sim1996	1	0.0005945801530349632
sim1997	1101	3.695693723733689e-05
sim1998	1806	0.004896951419352375
sim1999	717	0.004764405812342498
sim2000	1	0.002343998524055762
sim2001	8	0.0014385088729077626
sim2002	927	6.690139751563382e-05
sim2003	1	0.007711142037674268
sim2004	4126	0.0008072840629507523
sim2005	7005	0.00160482518113999
sim2006	0	0.00014289022961919753
sim2007	5445	1.6638174904589268e-05
sim2008	1	3.809697279206012e-05
sim2009	4	0.00011580316315203807
sim2010	0	0.0005265988640660949
sim2011	3	0.0011800568606243893
sim2012	218	0.001038713224284073
sim2013	1	0.00342886245160991
sim2014	1	9.506768987056557e-05
sim2015	1	0.0002651607426971564
sim2016	199	9.409154720659253e-05
sim2017	1	0.005656447236547677
sim2018	80	2.0913423307901228e-05
sim2019	18	7.913612381906628e-05
sim2020	91	0.00011598181645143054
sim2021	28	1.4066147746334178e-05
sim2022	3313	0.004360232168285663
sim2023	137	0.0013673324159517923
sim2024	4	0.0008139080130427691
sim2025	1	3.062104946207476e-05
sim2026	1071	0.003533225792410358
sim2027	0	0.00030291386472081435
sim2028	12	0.00038876282128213845
sim2029	1	0.0012665945517889687
sim2030	1541	0.0019994210152136944
sim2031	3991	0.004312057294901281
sim2032	9	0.00011249078012889878
sim2033	0	0.0005772281505141522
sim2034	1	6.532696568672804e-05
sim2035	1	7.887949948158809e-05
sim2036	360	5.3212067385800503e-05
sim2037	0	1.7584098597297457e-05
sim2038	0	0.007990462331184906
sim2039	4	0.0004507456996532476
sim2040	1	7.91786792807512e-05
sim2041	0	0.0004511457292226881
sim2042	1	0.001972531375927231
sim2043	225	5.506748554298296e-05
sim2044	36	1.6759571464033195e-05
sim2045	0	0.0031018267596793184
sim2046	5471	0.0019433141597584981
sim2047	995	1.9535365846995492e-05
sim2048	57	0.00015992303978217025
sim2049	18	9.781995063408573e-05
sim2050	1426	1.6652400699189337e-05
sim2051	8	2.1638546491155695e-05
sim2052	1854	0.0005050114601998441
sim2053	28	0.0006737823966851399
sim2054	0	0.001159577726691933
sim2055	22	4.1524264290733596e-05
sim2056	2	0.007213993560098227
sim2057	0	0.0002066158173523458
sim2058	2	0.00012763752151965735
sim2059	1	0.007870012521490057
sim2060	4	3.3911393981787354e-05
sim2061	16	8.096703087127364e-05
sim2062	1018	0.0026383661289106786
sim2063	41	0.00018030568122372193
sim2064	132	0.0010964377250305777
sim2065	13	0.00013079940288992606
sim2066	4	0.0020247359450326873
sim2067	43	0.00221651629352894
sim2068	4106	0.0022791418205944224
sim2069	238	2.0205912628418977e-05
sim2070	21	0.007032209726602307
sim2071	0	1.1192441353928257e-05
sim2072	300	0.0005895247898216235
sim2073	0	5.1139243331170784e-05
sim2074	1	0.0007067529350879376
sim2075	2	9.595618229113515e-05
sim2076	32	1.038443530314133e-05
sim2077	1157	1.0631891691360583e-05
sim2078	14	4.5173720880663495e-05
sim2079	0	0.001849845956784289
sim2080	2667	0.006985130752438571
sim2081	280	0.007892297572384136
sim2082	0	1.1872652918321818e-05
sim2083	3	0.008709841263460562
sim2084	61	2.0560757888751618e-05
sim2085	3614	3.822797560160634e-05
sim2086	47	0.003062031366180281
sim2087	6115	0.00015926220764101633
sim2088	134	9.574095503669154e-05
sim2089	0	0.0005349978328484145
sim2090	0	0.00010389856613464783
sim2091	778	0.004808487040051389
sim2092	2120	3.426492596230425e-05
sim2093	3	1.0743677975897359e-05
sim2094	0	0.0005031061355346831
sim2095	147	9.976768340579602e-05
sim2096	4330	0.0015524160720132509
sim2097	6355	1.2801332191200964e-05
sim2098	4097	0.00015337449439604386
sim2099	24	3.585215848803616e-05
sim2100	6684	0.001584375612437567
sim2101	9	4.9515405885777404e-05
sim2102	266	0.0010661827653829798
sim2103	2	0.002086034462043499
sim2104	31	1.4750878000762588e-05
sim2105	1	0.0003960317184195166
sim2106	31	2.394981335453028e-05
sim2107	1	4.639143382701859e-05
sim2108	220	0.00012060116607870037
sim2109	0	1.8009454890714238e-05
sim2110	6945	0.000915671587064026
sim2111	1	0.0002686722973158815
sim2112	1861	0.0012157862752805134
sim2113	0	0.00026834298748125624
sim2114	1708	9.844011216224186e-05
sim2115	2293	0.00026634130978293034
sim2116	1	0.00017186987288427197
sim2117	158	3.9601961281643786e-05
sim2118	20	0.004509530007117115
sim2119	421	1.5940120156228883e-05
sim2120	19	0.0003348338937821332
sim2121	0	0.00370883571871846
sim2122	0	2.7313526330675516e-05
sim2123	1	0.003545999935098332
sim2124	5	1.9091876299472585e-05
sim2125	5	0.0031944508429173637
sim2126	0	0.003908432035199613
sim2127	0	1.1958347794331925e-05
sim2128	911	0.0019073269350093022
sim2129	881	0.0005277896908961603
sim2130	2	0.0008688623442136431
sim2131	515	3.735969871499158e-05
sim2132	9	0.00010578197566556927
sim2133	0	0.0001129501209246675
sim2134	122	0.00016429235438508808
sim2135	4413	0.0003147928018316959
sim2136	14	0.0009289442542166624
sim2137	1013	1.4681327267779771e-05
sim2138	0	0.003558363794430531
sim2139	65	0.008715820805714456
sim2140	0	0.0004383880477891967
sim2141	3	1.6692985214016013e-05
sim2142	639	0.003456505905550471
sim2143	23	2.900426470445604e-05
sim2144	3	1.0315417595118365e-05
sim2145	245	7.675267296225557e-05
sim2146	1	0.0006915931296643166
sim2147	6	0.0014742093320038536
sim2148	4170	1.2918629598533736e-05
sim2149	2	0.0004780669064941086
sim2150	284	0.0006259149424222586
sim2151	1	0.001819579780137133
sim2152	1	0.00030255839432898496
sim2153	2	4.345028667719286e-05
sim2154	3	0.0003873774638237504
sim2155	985	0.00514527232948642
sim2156	2	0.0013241128520137075
sim2157	3448	0.0014652914374701234
sim2158	159	0.0006757414740370959
sim2159	133	5.008797547828249e-05
sim2160	0	0.0015665707905678158
sim2161	712	0.002414912464930054
sim2162	2909	1.156540750295399e-05
sim2163	5	0.008218824732981697
sim2164	5054	1.816063054864773e-05
sim2165	32	3.364952262046483e-05
sim2166	2	0.0003690571694266625
sim2167	8	0.005038028044385672
sim2168	3487	0.0017248537309212325
sim2169	4890	0.0004293801160952981
sim2170	1	0.0006100129975906736
sim2171	0	0.003050016144102517
sim2172	2	3.404315857550818e-05
sim2173	0	0.006760609818171987
sim2174	1281	0.00015557918834911832
sim2175	0	1.1973241889264087e-05
sim2176	16	0.007540108230849729
sim2177	243	4.439184637029433e-05
sim2178	1	0.0002760566994845542
sim2179	2215	0.008751870269727843
sim2180	0	3.3099030003074924e-05
sim2181	22	0.0024625808900574746
sim2182	46	2.6721243549958447e-05
sim2183	131	0.0003336151546012389
sim2184	1	0.0006232478230833154
sim2185	1	5.383093996797797e-05
sim2186	0	5.853319024890083e-05
sim2187	84	0.0002373053278630046
sim2188	11	2.7410891544277227e-05
sim2189	288	0.00013349622851754726
sim2190	7	3.3624797104776284e-05
sim2191	16	1.9284131723526564e-05
sim2192	15	0.001436112271831293
sim2193	1	0.00026884703279659114
sim2194	63	0.0001288535246203548
sim2195	4	0.003584723652428425
sim2196	632	0.0035887028055728047
sim2197	12	0.00016185957495063288
sim2198	2	3.490589910703154e-05
sim2199	6880	1.381031535315495e-05
sim2200	162	1.942425219892587e-05
sim2201	4200	0.00019902416943555273
sim2202	4464	8.09357314105056e-05
sim2203	23	0.0012659514083224325
sim2204	1925	1.485043479834426e-05
sim2205	4	0.005286854017815501
sim2206	1	0.00014457331712266146
sim2207	0	6.832504274685573e-05
sim2208	9	4.3603058471403584e-05
sim2209	1317	0.008046107366738194
sim2210	1	0.0006096222266827004
sim2211	1512	0.0002411624235467179
sim2212	5	0.005876511968656711
sim2213	0	0.00015001418092254115
sim2214	5	0.0005105262450403265
sim2215	0	0.002175084227596127
sim2216	780	3.253600994736143e-05
sim2217	851	0.0013253698375968786
sim2218	56	4.3632322047726545e-05
sim2219	0	0.0006936290518910534
sim2220	138	1.2226283506666742e-05
sim2221	3	0.000735046655699259
sim2222	27	1.2017968385958076e-05
sim2223	563	0.00010857794551316672
sim2224	2	0.00012250639158094213
sim2225	4	0.0006195564344320084
sim2226	2405	5.498653020502335e-05
sim2227	2	2.3644390097950784e-05
sim2228	52	2.0021451513062592e-05
sim2229	30	1.5754288161801528e-05
sim2230	560	0.0013442518796797352
sim2231	2	5.6588093654193336e-05
sim2232	451	0.00376884548370226
sim2233	0	1.9868547610687082e-05
sim2234	2	0.00039460745507002767
sim2235	0	0.0002731766464304378
sim2236	6265	1.9557259063148598e-05
sim2237	1	0.0013487743452625886
sim2238	0	1.9739606099052104e-05
sim2239	0	4.786705723982999e-05
sim2240	1	0.003383534813051372
sim2241	278	3.96244263083037e-05
sim2242	385	1.9694429463403596e-05
sim2243	558	0.0006674989705812877
sim2244	8662	0.0014288864601083525
sim2245	10	0.0008812078749510573
sim2246	1	0.002046219795286205
sim2247	6	0.0042543573494003
sim2248	304	0.00012263071817200872
sim2249	13	0.00012433907757301255
sim2250	0	1.2257593244563633e-05
sim2251	295	0.00813055186774586
sim2252	230	1.987881808317194e-05
sim2253	235	2.0280040462611535e-05
sim2254	9858	0.0020438224723963215
sim2255	0	0.008494202480219665
sim2256	4	1.3258203289297192e-05
sim2257	2328	4.573311814087457e-05
sim2258	1	0.00012672947886538497
sim2259	95	4.053555949571744e-05
sim2260	4785	0.0005734319225245248
sim2261	9	0.000683230442527256
sim2262	15	0.0031343698477988347
sim2263	2	1.7329601767958986e-05
sim2264	3291	1.0145649883167907e-05
sim2265	1	2.888051042784581e-05
sim2266	2	0.004469459394397287
sim2267	16	7.631900523180876e-05
sim2268	1	7.877554032386707e-05
sim2269	1	0.005317746600509162
sim2270	0	0.00013424884475355626
sim2271	1	0.00046063419180825154
sim2272	853	1.3013519148528002e-05
sim2273	1	0.0006279299069436577
sim2274	416	0.00010298286213522302
sim2275	8608	1.1047341972275133e-05
sim2276	5	0.0020964394472061556
sim2277	1	0.0024871076151027263
sim2278	1	0.00016759028255082495
sim2279	1	0.00029936911452231916
sim2280	5790	0.0009329595495004358
sim2281	498	0.0017115173357838602
sim2282	1	0.009596354806238194
sim2283	14	8.565533891012463e-05
sim2284	13	1.9564826469840594e-05
sim2285	482	3.448571097056835e-05
sim2286	329	2.3755434778945338e-05
sim2287	365	0.0005490170519623063
sim2288	2292	0.007340095021989449
sim2289	8	0.009707964502265307
sim2290	4612	0.001523030638140749
sim2291	0	2.3123571276599125e-05
sim2292	0	0.00035573761740914704
sim2293	15	0.0013005012361714883
sim2294	1	0.003816056268060961
sim2295	243	2.2899725425809824e-05
sim2296	2	0.00031740102991121644
sim2297	5	0.0025729135851371076
sim2298	94	0.004289734139644306
sim2299	320	1.5384594810093886e-05
sim2300	1	0.004110950974089631
sim2301	1	6.510966500232394e-05
sim2302	115	0.00017077310952902567
sim2303	1	0.004644115014190592
sim2304	39	0.0025137044332203674
sim2305	206	0.008548886824745278
sim2306	161	0.00012538150202621035
sim2307	58	1.0977828878727961e-05
sim2308	3	0.0003331754045069979
sim2309	4	0.0016570646314603258
sim2310	77	1.5050206856592646e-05
sim2311	64	0.0012512051475049822
sim2312	42	0.00015562903082235138
sim2313	11	3.1987082636962706e-05
sim2314	48	0.0008805006479676301
sim2315	9	0.00034037279482818854
sim2316	4	1.0430844000766332e-05
sim2317	0	0.007953569195227267
sim2318	0	4.812520669445376e-05
sim2319	45	2.475475464538239e-05
sim2320	552	0.00012385546845912324
sim2321	2	0.0005005892081829155
sim2322	48	0.0014407951465215472
sim2323	90	0.0009493346263466427
sim2324	0	0.003500278002543371
sim2325	7737	1.1309862690392389e-05
sim2326	237	1.3801815096526518e-05
sim2327	1	0.0007295775143789535
sim2328	1	1.2785091041810618e-05
sim2329	0	0.002795220572838962
sim2330	51	0.0008203009599182411
sim2331	106	2.3073599319883866e-05
sim2332	2298	0.00023234806308072405
sim2333	3455	0.00108028965455509
sim2334	63	0.003668466221008948
sim2335	1398	0.0022626530294734236
sim2336	125	0.0008693388469944306
sim2337	1577	1.5267865516352526e-05
sim2338	2958	0.0007758669492538251
sim2339	1329	2.5734023495072148e-05
sim2340	2757	0.0005867843319608858
sim2341	142	1.291894057269777e-05
sim2342	8	9.429165337361725e-05
sim2343	2179	0.00016405296705890302
sim2344	7287	0.0008277249383066003
sim2345	0	0.001184436140607847
sim2346	121	0.00852069196036431
sim2347	0	1.7720847446697506e-05
sim2348	5033	0.0018331070260480132
sim2349	1025	0.008665510033933
sim2350	78	0.0004956088709929604
sim2351	330	0.0018618686460305167
sim2352	75	0.003992243035638413
sim2353	92	1.6338322974539418e-05
sim2354	2	0.00021872906254339014
sim2355	4771	9.543373039703481e-05
sim2356	721	3.662216699880826e-05
sim2357	2	0.004280336659071289
sim2358	5339	0.0002599135356173709
sim2359	2	0.0027585009971227608
sim2360	2	0.0007064201434924513
sim2361	0	9.168608385000329e-05
sim2362	1	0.0035317150150708295
sim2363	46	0.0002876418812804923
sim2364	34	0.007777367680868804
sim2365	226	0.0004656148361820254
sim2366	207	2.6377155758481232e-05
sim2367	64	3.430719697243845e-05
sim2368	377	0.0006102065947709086
sim2369	40	0.00016708745534516157
sim2370	1	0.00047302207417623414
sim2371	53	0.001090073740971519
sim2372	10	3.981412984369913e-05
sim2373	2073	0.0015835741699920568
sim2374	3	0.0006646830382132871
sim2375	45	0.0035478203093846986
sim2376	255	0.00021267976190913421
sim2377	483	0.0011389726549480587
sim2378	0	1.3018957527326607e-05
sim2379	0	7.22787817626198e-05
sim2380	663	0.0013604324758964568
sim2381	1054	0.00020316641469295355
sim2382	2834	1.5849825846402454e-05
sim2383	766	0.004545761249460311
sim2384	278	0.00739199424190441
sim2385	0	0.0007926447456481936
sim2386	1	0.002702585472116175
sim2387	4258	0.005129936513436672
sim2388	1576	0.00019791662672025238
sim2389	83	0.0005044314744236682
sim2390	132	0.0016259683749082505
sim2391	11	0.004847110496635691
sim2392	1000	0.00010011937159423854
sim2393	2492	0.00012064416703692274
sim2394	2	0.00016808814180012293
sim2395	235	4.3969227862424776e-05
sim2396	7851	0.0019681240860081567
sim2397	52	2.729757125082954e-05
sim2398	51	0.0012142215117696387
sim2399	0	0.006511222040552665
sim2400	84	0.0003796829392717861
sim2401	191	2.501631916614086e-05
sim2402	1	6.175500914116868e-05
sim2403	59	3.953974285457827e-05
sim2404	0	0.004483314374936719
sim2405	1	2.0924413376047837e-05
sim2406	2	1.130960449784184e-05
sim2407	88	0.00015145203648004414
sim2408	8	0.0007253397637529448
sim2409	5	1.7056773375976992e-05
sim2410	1633	0.0013767062968210238
sim2411	1	4.373777425528473e-05
sim2412	8	0.0005411772443450434
sim2413	250	5.106339854207264e-05
sim2414	0	0.00035129140702420844
sim2415	123	5.4613398461817836e-05
sim2416	1	0.007572393069853256
sim2417	3248	2.2415169699563258e-05
sim2418	15	0.0008586597005188738
sim2419	2	0.005346728212501976
sim2420	3866	6.104843469819552e-05
sim2421	0	0.0005065675257274513
sim2422	218	0.0009622595531028635
sim2423	16	2.4208238415863982e-05
sim2424	981	0.0009989203547352435
sim2425	2081	6.725875690241921e-05
sim2426	14	1.897079277110851e-05
sim2427	9532	0.0009446122487163122
sim2428	1190	0.005632969907043529
sim2429	5	1.7468168896796664e-05
sim2430	36	0.0012355229194579483
sim2431	61	0.00010944868262054433
sim2432	4036	0.006625931110327949
sim2433	49	0.00018220122879878984
sim2434	6	0.00011678046540061428
sim2435	1	0.005439447949120409
sim2436	4	0.0007195367314281178
sim2437	1007	2.5770853022739737e-05
sim2438	1302	5.019102400052334e-05
sim2439	3901	0.005290784112774505
sim2440	1	1.0705866713792195e-05
sim2441	0	0.0001868422551836258
sim2442	512	0.00011284522961583554
sim2443	1857	0.006303037235248651
sim2444	27	2.2554481497366813e-05
sim2445	4	0.0017455617771047975
sim2446	700	0.001200603740697915
sim2447	8	0.000660377664013258
sim2448	5108	0.0003746984280503024
sim2449	32	0.007969357039708401
sim2450	4	0.00617295300256052
sim2451	24	0.000968662536809406
sim2452	0	0.0003735933398857238
sim2453	1152	0.0005439400853324896
sim2454	42	1.3150679139635565e-05
sim2455	159	0.00010469994857307836
sim2456	1	0.0011032131405950619
sim2457	1	6.070426495966848e-05
sim2458	671	0.0004828782853917623
sim2459	0	1.0199345500747568e-05
sim2460	1	8.62341139377114e-05
sim2461	6	0.0005316824243776806
